departamento,anio,sexo,Fuerza de trabajo,Fuerza de trabajo potencial,Poblacion desocupada,Poblacion en edad de trabajar (PET),Poblacion fuera de la fuerza de trabajo,Poblacion ocupada,Poblacion subocupada,Poblacion total,Porcentaje poblacion en edad de trabajar,Tasa Global de Participacion (TGP),Tasa de Desocupacion (TD),Tasa de Ocupacion (TO),Tasa de Subocupacion (TS)
Cesar,2017,total,511.68042599999995,0.0,58.311074999999995,804.27,292.589574,453.36935,54.391266,1161.344,69.253382288,63.620478919,11.395994925,56.370292369,10.629929071
Cesar,2018,hombres,306.09274300000004,0.0,23.530264,407.121,101.028257,282.562478,26.599353999999998,593.501,68.59651458,75.184709852,7.687299021,69.405036388,8.689965702
Cesar,2018,mujeres,191.08516500000002,0.0,33.328012,427.524,236.43883499999998,157.757153,14.406474,605.285,70.631851111,44.695774871,17.441443939,36.900186354,7.539294818
Cesar,2018,total,497.177907,0.0,56.858276,834.645,337.467093,440.319631,41.005828,1198.786,69.624186469,59.567589473,11.436203306,52.755318836,8.247717299
Cesar,2019,hombres,320.407487,0.0,28.852138999999998,426.806,106.39851300000001,291.555349,27.931351,618.37,69.021136213,75.070989497,9.004826657,68.310977023,8.717446503
Cesar,2019,mujeres,207.318006,0.0,42.498988,448.865,241.546994,164.819018,13.755657999999999,632.121,71.009347894,46.187162301,20.499419705,36.719062051,6.635052013
Cesar,2019,total,527.725493,0.0,71.35112699999999,875.671,347.94550699999996,456.37436599999995,41.687008999999996,1250.491,70.026173719,60.265270118,13.520500318,52.11710408,7.8993737
Cesar,2020,hombres,307.43667800000003,0.0,34.735254999999995,443.778,136.341322,272.70142200000004,0.0,639.304,69.415802185,69.277133582,11.298344632,61.449964279,0.0
Cesar,2020,mujeres,177.250922,0.0,41.674253,467.145,289.894078,135.57666899999998,0.0,654.636,71.359503602,37.943448461,23.511444971,29.022395456,0.0
Cesar,2020,total,484.6876,0.0,76.409508,910.923,426.2354,408.278092,0.0,1293.94,70.399168431,53.208405121,15.764692231,44.820263813,0.0
Cesar,2021,hombres,344.811,9.186,44.296,455.52,110.709,300.514,24.168,652.777,69.78185109,75.696114389,12.846551593,65.971774,7.009160804
Cesar,2021,mujeres,198.22,35.356,43.255,479.698,281.478,154.965,12.553,669.109,71.692091867,41.321881998,21.821842361,32.304686048,6.332837502
Cesar,2021,total,543.031,44.542,87.552,935.218,392.187,455.479,36.721,1321.885,70.748772129,58.064655332,16.122763709,48.703028155,6.762285393
Cesar,2022,hombres,347.856,14.031,44.206,464.438,116.582,303.65,31.31,662.222,70.133244575,74.898237023,12.708163343,65.380046721,9.000980063
Cesar,2022,mujeres,215.875,46.132,45.154,489.095,273.22,170.721,21.254,679.19,72.011547089,44.137710284,20.916698545,34.905558479,9.845554236
Cesar,2022,total,563.731,60.163,89.36,953.533,389.802,474.371,52.565,1341.412,71.084275376,59.120256657,15.851542703,49.748783927,9.324401594
Cesar,2023,hombres,355.759,10.355,33.73,472.922,117.164,322.028,32.285,670.933,70.487228051,75.225608086,9.481210545,68.093309799,9.074981704
Cesar,2023,mujeres,224.581,34.206,35.897,497.997,273.416,188.684,15.649,688.442,72.33682814,45.096879777,15.983917049,37.888631921,6.968110513
Cesar,2023,total,580.34,44.561,69.627,970.919,390.58,510.713,47.934,1359.375,71.423939574,59.77219241,11.997642242,52.600938604,8.259660046
Cesar,2024,hombres,359.896,10.037,28.702,482.42,122.524,331.194,34.067,679.292,71.017991883,74.602248375,7.975060502,68.652673931,9.465797184
Cesar,2024,mujeres,222.422,33.876,37.238,508.265,285.843,185.184,18.25,697.409,72.879112964,43.76101763,16.742208859,36.434456659,8.205048892
Cesar,2024,total,582.318,43.913,65.94,990.685,408.367,516.378,52.317,1376.701,71.960797832,58.779333385,11.323757911,52.123303971,8.984242137
Cesar,2025,hombres,366.271,10.45,25.883,491.307,125.036,340.388,21.053,687.426,71.470433923,74.550404136,7.066606303,69.282220579,5.747913725
Cesar,2025,mujeres,228.106,24.077,32.953,517.634,289.527,195.153,15.427,706.063,73.31261596,44.06712341,14.446221234,37.70108927,6.762881354
Cesar,2025,total,594.377,34.526,58.836,1008.94,414.563,535.542,36.479,1393.49,72.403843923,58.911053936,9.898706467,53.07962163,6.137431337
Cesar,2026,hombres,372.646,10.862999999999998,23.063999999999997,500.194,127.548,349.58199999999994,8.039000000000001,695.5600000000001,71.92287596300001,74.49855989699999,6.158152104000001,69.911767227,2.0300302660000007
Cesar,2026,mujeres,233.79,14.278000000000006,28.668000000000006,527.003,293.21099999999996,205.12199999999999,12.604,714.717,73.746118956,44.37322919,12.150233608999997,38.967721880999996,5.320713816
Cesar,2026,total,606.4359999999999,25.13900000000001,51.732,1027.1950000000002,420.75899999999996,554.706,20.641,1410.279,72.846890014,59.042774487,8.473655023000001,54.035939289,3.290620536999999
Choco,2007,hombres,94.94408299999999,0.0,10.638188,127.246,32.301917,84.305895,4.4060559999999995,208.325,61.080523221,74.614591354,11.204687371,66.25425966,4.640685335
Choco,2007,mujeres,52.362247,0.0,10.880424999999999,138.767,86.404753,41.481822,2.45554,217.404,63.829092381,37.733933179,20.779140064,29.893146353,4.689524407
Choco,2007,total,147.30632999999997,0.0,21.518612,266.013,118.70667,125.787718,6.861596,425.729,62.484115482,55.375613211,14.608070358,47.286304672,4.658045916
Choco,2008,hombres,95.24751499999999,0.0,8.157473,131.667,36.419485,87.090042,2.090583,214.359,61.423593131,72.339701364,8.564499277,66.144168164,2.194895042
Choco,2008,mujeres,51.128525,0.0,12.627395,142.971,91.84247500000001,38.501129999999996,2.059246,222.743,64.18652887,35.761465926,24.697358695,26.929328412,4.02758658
Choco,2008,total,146.37604000000002,0.0,20.784868,274.638,128.26196000000002,125.591172,4.1498289999999995,437.102,62.831558767,53.297810224,14.19963815,45.729714031,2.835046366
Choco,2009,hombres,103.31515300000001,0.0,8.217172,135.924,32.608847000000004,95.097981,2.496004,220.214,61.723596138,76.009500115,7.953501328,69.964083514,2.415913257
Choco,2009,mujeres,66.009202,0.0,13.707379000000001,147.038,81.028798,52.301823,1.350792,228.006,64.488653807,44.892614266,20.765860319,35.570276694,2.046369065
Choco,2009,total,169.324355,0.0,21.924551,282.962,113.637645,147.39980400000002,3.846796,448.22,63.130159297,59.839962646,12.948255888,52.091731159,2.271850595
Choco,2010,hombres,110.04615,0.0,6.280774,140.024,29.97785,103.765376,3.3561520000000002,225.924,61.978364406,78.590919961,5.70740012,74.105421701,3.049767781
Choco,2010,mujeres,65.96908,0.0,10.819665,150.963,84.99392,55.149415,2.6663069999999998,233.202,64.734865053,43.698840205,16.401115349,36.531743017,4.041752586
Choco,2010,total,176.01523,0.0,17.100438999999998,290.987,114.97177,158.914791,6.022459,459.126,63.378462557,60.48903556,9.715317829,54.612333504,3.421555638
Choco,2011,hombres,115.951455,0.0,7.926164,144.016,28.064545,108.025291,4.5913379999999995,231.454,62.222299031,80.512897924,6.835760907,75.009228722,3.959706849
Choco,2011,mujeres,80.30266400000001,0.0,15.068477999999999,154.737,74.434336,65.23418600000001,2.980206,238.267,64.942690343,51.896226222,18.764605313,42.158104199,3.711216927
Choco,2011,total,196.254119,0.0,22.994642,298.753,102.498881,173.259477,7.571544,469.721,63.602223448,65.691095534,11.716769192,57.994221491,3.858030498
Choco,2012,hombres,115.739153,0.0,7.262333,147.917,32.177847,108.47682,5.381936,236.784,62.469170214,78.246011466,6.274741999,73.336276121,4.650056071
Choco,2012,mujeres,71.886078,0.0,11.951189000000001,158.491,86.604922,59.934889000000005,4.148112,243.238,65.158815646,45.356567752,16.62517907,37.815957144,5.770397112
Choco,2012,total,187.625231,0.0,19.213522,306.408,118.782769,168.411708,9.530048,480.022,63.832074363,61.233789776,10.240372433,54.963221648,5.079299638
Choco,2013,hombres,117.264258,0.0,9.263432,151.831,34.566742,108.000827,7.503625,241.915,62.762127193,77.233409773,7.899620618,71.13226341,6.398902422
Choco,2013,mujeres,78.574552,0.0,12.252993,162.24,83.665448,66.321559,3.052264,248.104,65.391932415,48.431060129,15.594098349,40.878672982,3.884544903
Choco,2013,total,195.83881,0.0,21.516424,314.071,118.23219,174.322386,10.555888999999999,490.019,64.093637185,62.354948514,10.986803078,55.504133111,5.390090557
Choco,2014,hombres,112.572022,0.0,10.267728,155.707,43.134978000000004,102.304294,2.6812489999999998,246.836,63.081155099,72.297341963,9.121029862,65.703079813,2.381808052
Choco,2014,mujeres,64.649122,0.0,11.077577,165.971,101.321878,53.571546000000005,2.107598,252.829,65.645554901,38.952059386,17.134922081,32.277654362,3.260056472
Choco,2014,total,177.22114499999998,0.0,21.345305,321.678,144.45685500000002,155.87583999999998,4.788847,499.665,64.378733752,55.092715304,12.04444569,48.45710313,2.702187371
Choco,2015,hombres,121.146321,0.0,10.0321,159.555,38.408679,111.114221,4.036002,251.533,63.433028668,75.927624558,8.28097789,69.640074756,3.331509919
Choco,2015,mujeres,74.95401799999999,0.0,11.004875,169.648,94.693982,63.949143,2.494965,257.435,65.899353235,44.182081645,14.682167986,37.695194198,3.328661293
Choco,2015,total,196.10033900000002,0.0,21.036974999999998,329.203,133.10266099999998,175.063364,6.5309669999999995,508.968,64.680490718,59.568211478,10.727658598,53.177937118,3.330421109
Choco,2016,hombres,124.118879,0.0,7.888538,163.36,39.241121,116.23034200000001,3.602906,256.02,63.807515038,75.978745935,6.355630839,71.149817328,2.902786214
Choco,2016,mujeres,88.701549,0.0,13.455328,173.352,84.650451,75.246221,3.171898,261.94,66.180041231,51.16846016,15.169214403,43.406606731,3.575922175
Choco,2016,total,212.82042800000002,0.0,21.343866000000002,336.712,123.891572,191.476562,6.7748040000000005,517.96,65.007336474,63.205477802,10.029049414,56.866569201,3.183342939
Choco,2017,hombres,131.222723,0.0,7.849721,167.165,35.942277000000004,123.373002,5.264746,260.322,64.214703329,78.498922078,5.981983068,73.803129851,4.01206908
Choco,2017,mujeres,87.85476399999999,0.0,11.672628000000001,177.059,89.20423600000001,76.182136,3.340447,266.3,66.488546752,49.618920226,13.286277635,43.026412725,3.802237446
Choco,2017,total,219.077487,0.0,19.522349,344.224,125.14651300000001,199.555138,8.605193,526.622,65.364530916,63.643873482,8.911161615,57.972465058,3.927922101
Choco,2018,hombres,133.30469200000002,0.0,7.4237150000000005,170.953,37.648308,125.880977,3.6672759999999998,264.155,64.716927561,77.977392716,5.568982519,73.634845346,2.751048251
Choco,2018,mujeres,86.694221,0.0,11.769067999999999,180.915,94.220779,74.92515300000001,3.603717,270.494,66.8831841,47.919863541,13.575377504,41.414561166,4.156813312
Choco,2018,total,219.998913,0.0,19.192783,351.868,131.869087,200.80613,7.270993000000001,534.649,65.812897808,62.523137453,8.724035273,57.068596888,3.305013292
Choco,2019,hombres,123.23677400000001,0.0,9.260334,174.029,50.792226,113.97644,3.4657530000000003,266.524,65.295808257,70.813929948,7.514262182,65.492785591,2.812271382
Choco,2019,mujeres,73.63671000000001,0.0,12.723400999999999,184.248,110.61129,60.913309,2.159341,273.28,67.420960187,39.96608368,17.278611252,33.060499449,2.932424368
Choco,2019,total,196.873484,0.0,21.983735,358.277,161.403516,174.88974900000002,5.625093,539.804,66.371683055,54.950076061,11.166427648,48.814115575,2.857212277
Choco,2020,hombres,109.93412,0.0,8.466097,177.031,67.09688,101.46802199999999,0.0,268.742,65.873960899,62.098796046,7.701064369,57.31652779,0.0
Choco,2020,mujeres,63.269745,0.0,10.177519,187.516,124.246255,53.092226000000004,0.0,275.875,67.971363842,33.740984687,16.085917631,28.313437682,0.0
Choco,2020,total,173.203864,0.0,18.643616,364.547,191.343136,154.560248,0.0,544.617,66.936397505,47.512080602,10.763972509,42.397893308,0.0
Choco,2021,hombres,101.207,7.643,8.21,179.932,78.725,92.997,1.998,270.803,66.443851625,56.247437613,8.111597697,51.684871759,1.974571636
Choco,2021,mujeres,54.25,15.031,11.107,190.719,136.469,43.143,0.861,278.304,68.528938221,28.444932361,20.473794901,22.621175249,1.586957469
Choco,2021,total,155.457,22.674,19.317,370.651,215.194,136.14,2.859,549.107,67.500637399,41.941612138,12.425640443,36.730098217,1.839305707
Choco,2022,hombres,101.606,3.956,9.8,182.745,81.139,91.807,1.648,272.777,66.994314958,55.600002086,9.644641636,50.237581135,1.621663151
Choco,2022,mujeres,62.169,9.143,10.724,193.84,131.671,51.445,1.693,280.639,69.070964324,32.07218134,17.250011282,26.539726441,2.723502597
Choco,2022,total,163.775,13.099,20.524,376.585,212.81,143.251,3.341,553.416,68.047389313,43.489514831,12.531624309,38.039572219,2.039919138
Choco,2023,hombres,101.945,8.396,15.654,185.455,83.51,86.291,1.394,274.641,67.526456532,54.970056766,15.355175482,46.529308087,1.366984644
Choco,2023,mujeres,52.942,11.438,12.479,196.876,143.935,40.463,1.09,282.864,69.60112728,26.890771155,23.571364558,20.552249454,2.058546463
Choco,2023,total,154.886,19.834,28.133,382.332,227.445,126.754,2.483,557.505,68.579092399,40.511012903,18.16354403,33.152777237,1.603366797
Choco,2024,hombres,95.613,13.942,13.012,188.364,92.751,82.602,1.21,276.611,68.097144818,50.759829415,13.608747777,43.852052258,1.265546563
Choco,2024,mujeres,47.958,18.618,9.848,200.344,152.385,38.111,1.213,285.184,70.25070963,23.938110865,20.534239506,19.022601847,2.528274237
Choco,2024,total,143.572,32.56,22.86,388.708,245.136,120.712,2.423,561.795,69.190358463,36.935666824,15.922126713,31.05472315,1.687345869
Choco,2025,hombres,101.563,13.328,9.137,191.317,89.754,92.426,0.686,278.658,68.656359341,53.086134482,8.996014509,48.310498122,0.675772295
Choco,2025,mujeres,51.708,19.782,10.524,203.659,151.951,41.184,0.92,287.573,70.819852461,25.389573485,20.353583571,20.221885427,1.779901343
Choco,2025,total,153.271,33.11,19.661,394.976,241.705,133.61,1.607,566.231,69.755136924,38.805123887,12.827655505,33.827336277,1.048266277
Choco,2026,hombres,107.513,12.713999999999999,5.2620000000000005,194.27,86.757,102.25,0.16200000000000014,280.70500000000004,69.21557386399999,55.412439549,4.383281241000001,52.768943986,0.08599802700000003
Choco,2026,mujeres,55.458,20.946,11.199999999999998,206.974,151.517,44.257,0.627,289.96199999999993,71.38899529199999,26.841036105,20.172927636000004,21.421169007,1.0315284489999996
Choco,2026,total,162.96999999999997,33.66,16.462000000000003,401.24399999999997,238.27400000000003,146.50800000000004,0.7909999999999999,570.667,70.319915385,40.67458095,9.733184296999998,36.599949404,0.4091866849999999
Cordoba,2007,hombres,429.298131,0.0,47.220591999999996,542.662,113.36386900000001,382.077539,59.028861,788.272,68.841973329,79.109672586,10.999487043,70.4080144,13.75008566
Cordoba,2007,mujeres,252.100029,0.0,40.756953,549.102,297.001971,211.343076,24.82521,791.686,69.358558823,45.911329588,16.166976796,38.488855587,9.847365085
Cordoba,2007,total,681.3981600000001,0.0,87.977546,1091.764,410.36584000000005,593.420615,83.85407099999999,1579.958,69.100824199,62.412587376,12.911327127,54.354294052,12.306178078
Cordoba,2008,hombres,427.429087,0.0,41.253481,537.875,110.445913,386.17560499999996,63.282455999999996,773.469,69.540602144,79.466248985,9.651538177,71.796533626,14.805369679
Cordoba,2008,mujeres,274.317883,0.0,49.302349,547.162,272.84411700000004,225.015534,30.057264,779.435,70.199824232,50.13467369,17.972706779,41.124115794,10.957092523
Cordoba,2008,total,701.7469699999999,0.0,90.55583,1085.037,383.29003,611.19114,93.33972100000001,1552.904,69.871479499,64.674934586,12.904342186,56.329059719,13.30105076
Cordoba,2009,hombres,485.210081,0.0,49.908797,561.463,76.25291899999999,435.301284,67.212469,806.96,69.577550312,86.418888004,10.286018193,77.529825461,13.852240755
Cordoba,2009,mujeres,335.303951,0.0,73.996049,569.608,234.304049,261.307903,34.54657,810.709,70.260475707,58.865737718,22.068349759,45.87504083,10.303060768
Cordoba,2009,total,820.514032,0.0,123.904846,1131.071,310.556968,696.609187,101.759038,1617.669,69.91980436,72.543105822,15.100880796,61.588457887,12.401864495
Cordoba,2010,hombres,490.777001,0.0,53.554671,570.775,79.997999,437.22233,92.57320200000001,816.296,69.922552603,85.984319813,10.91222101,76.601520801,18.862579466
Cordoba,2010,mujeres,326.080578,0.0,61.194892,579.892,253.811422,264.88568599999996,38.429615,820.327,70.690346654,56.23125992,18.76680069,45.678451445,11.7853126
Cordoba,2010,total,816.857579,0.0,114.749563,1150.667,333.809421,702.1080159999999,131.002817,1636.623,70.307395167,70.989919689,14.047682987,61.017480818,16.037412231
Cordoba,2011,hombres,503.230882,0.0,52.578245,579.861,76.630118,450.65263699999997,95.682794,825.404,70.251779735,86.784743641,10.448135574,77.717355968,19.013696729
Cordoba,2011,mujeres,334.872683,0.0,56.367193,589.932,255.05931700000002,278.50549,32.369487,829.721,71.100044473,56.764624248,16.832424854,47.209761528,9.66620696
Cordoba,2011,total,838.1035649999999,0.0,108.945438,1169.793,331.689435,729.158128,128.05228,1655.125,70.677018352,71.645459106,12.99904237,62.332235521,15.278813466
Cordoba,2012,hombres,508.98128,0.0,47.667474,588.723,79.74172,461.313806,79.708585,834.289,70.5658351,86.455137619,9.365270565,78.358380064,15.660415755
Cordoba,2012,mujeres,328.964681,0.0,50.809384,599.807,270.84231900000003,278.155297,32.899553999999995,838.931,71.496583152,54.845088632,15.445239876,46.374133133,10.000938035
Cordoba,2012,total,837.945961,0.0,98.476858,1188.53,350.58403899999996,739.469103,112.60813800000001,1673.22,71.032500209,70.502718536,11.752172893,62.21711716,13.438591952
Cordoba,2013,hombres,511.080617,0.0,32.841067,597.377,86.296383,478.23955,24.523929,842.948,70.867598001,85.554116947,6.425809574,80.05657231,4.798446244
Cordoba,2013,mujeres,301.397478,0.0,37.357052,609.53,308.132522,264.04042599999997,12.879832,848.002,71.878368211,49.447521462,12.394613259,43.318692411,4.273371013
Cordoba,2013,total,812.4780949999999,0.0,70.198119,1206.907,394.42890500000004,742.279976,37.403760999999996,1690.95,71.374493628,67.319030776,8.640001423,61.502665559,4.603663946
Cordoba,2014,hombres,524.8874030000001,0.0,27.052035,605.832,80.94459699999999,497.835368,15.042619,851.437,71.154060723,86.639101787,5.153873967,82.173831675,2.865875378
Cordoba,2014,mujeres,293.595373,0.0,28.83551,619.068,325.472627,264.759863,9.501408999999999,856.912,72.244057733,47.425383549,9.821513843,42.767492939,3.236225893
Cordoba,2014,total,818.482777,0.0,55.887544999999996,1224.9,406.417223,762.595231,24.544027999999997,1708.349,71.700805866,66.820375261,6.828188334,62.257754192,2.998722642
Cordoba,2015,hombres,544.032725,0.0,19.033099999999997,614.105,70.07227499999999,524.999625,33.375262,859.841,71.420762676,88.589528631,3.498521103,85.490205277,6.134789401
